Area Type, Area, Area Name,SOC_CODE, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,5,Long Island Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,9940,"$57,190 ","$56,350 ","$37,480 ","$67,050 "
10,6,Mohawk Valley Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,2300,"$38,660 ","$37,690 ","$26,590 ","$44,690 "
10,7,New York City Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,13540,"$51,270 ","$47,480 ","$28,550 ","$62,640 "
10,8,North Country Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,1280,"$41,340 ","$38,840 ","$29,310 ","$47,360 "
10,9,Southern Tier Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,2820,"$39,860 ","$38,110 ","$30,370 ","$44,610 "
10,10,Western New York Region,53-3032,Heavy and Tractor-Trailer Truck Drivers,5850,"$44,510 ","$43,310 ","$31,690 ","$50,920 "
10,1,Capital Region,53-3033,Light Truck or Delivery Services Drivers,2280,"$36,700 ","$33,290 ","$22,550 ","$43,780 "
10,2,Central New York Region,53-3033,Light Truck or Delivery Services Drivers,2290,"$31,790 ","$29,640 ","$21,970 ","$36,710 "
10,3,Finger Lakes Region,53-3033,Light Truck or Delivery Services Drivers,2740,"$33,820 ","$31,050 ","$21,490 ","$39,980 "
10,4,Hudson Valley Region,53-3033,Light Truck or Delivery Services Drivers,4780,"$35,880 ","$30,130 ","$21,560 ","$43,050 "
10,5,Long Island Region,53-3033,Light Truck or Delivery Services Drivers,7690,"$42,220 ","$37,640 ","$24,660 ","$51,000 "
10,6,Mohawk Valley Region,53-3033,Light Truck or Delivery Services Drivers,1040,"$32,510 ","$27,950 ","$21,650 ","$37,940 "
10,7,New York City Region,53-3033,Light Truck or Delivery Services Drivers,16790,"$39,870 ","$35,510 ","$22,890 ","$48,350 "
10,8,North Country Region,53-3033,Light Truck or Delivery Services Drivers,780,"$33,720 ","$27,560 ","$20,990 ","$40,090 "
10,9,Southern Tier Region,53-3033,Light Truck or Delivery Services Drivers,1670,"$29,880 ","$27,580 ","$21,370 ","$34,130 "
10,10,Western New York Region,53-3033,Light Truck or Delivery Services Drivers,3380,"$34,400 ","$31,710 ","$22,040 ","$40,580 "
10,1,Capital Region,53-3041,Taxi Drivers and Chauffeurs,760,"$26,570 ","$23,950 ","$20,400 ","$29,660 "
10,2,Central New York Region,53-3041,Taxi Drivers and Chauffeurs,500,"$24,870 ","$22,610 ","$20,180 ","$27,360 "
10,3,Finger Lakes Region,53-3041,Taxi Drivers and Chauffeurs,870,"$25,900 ","$24,720 ","$20,860 ","$28,430 "
10,4,Hudson Valley Region,53-3041,Taxi Drivers and Chauffeurs,2620,"$33,360 ","$29,650 ","$21,470 ","$39,300 "
10,5,Long Island Region,53-3041,Taxi Drivers and Chauffeurs,2000,"$33,290 ","$28,010 ","$21,840 ","$39,020 "
10,6,Mohawk Valley Region,53-3041,Taxi Drivers and Chauffeurs,170,"$24,790 ","$22,260 ","$20,190 ","$27,080 "
10,7,New York City Region,53-3041,Taxi Drivers and Chauffeurs,6310,"$37,730 ","$31,500 ","$23,010 ","$45,090 "
10,8,North Country Region,53-3041,Taxi Drivers and Chauffeurs,110,"$24,370 ","$23,310 ","$20,180 ","$26,470 "
10,9,Southern Tier Region,53-3041,Taxi Drivers and Chauffeurs,250,"$25,380 ","$21,470 ","$20,180 ","$28,270 "
10,10,Western New York Region,53-3041,Taxi Drivers and Chauffeurs,1160,"$23,530 ","$22,390 ","$20,310 ","$25,150 "
10,1,Capital Region,53-3099,"Motor Vehicle Operators, All Other",320,"$31,280 ","$27,420 ","$21,710 ","$36,060 "
10,2,Central New York Region,53-3099,"Motor Vehicle Operators, All Other",100,"$41,330 ","$43,520 ","$27,330 ","$48,340 "
10,3,Finger Lakes Region,53-3099,"Motor Vehicle Operators, All Other",240,"$33,250 ","$24,990 ","$22,300 ","$38,720 "
10,4,Hudson Valley Region,53-3099,"Motor Vehicle Operators, All Other",670,"$35,910 ","$31,160 ","$21,910 ","$42,900 "
10,5,Long Island Region,53-3099,"Motor Vehicle Operators, All Other",440,"$29,440 ","$25,710 ","$23,550 ","$32,380 "
10,6,Mohawk Valley Region,53-3099,"Motor Vehicle Operators, All Other",50,"$32,580 ","$28,220 ","$22,390 ","$37,670 "
10,7,New York City Region,53-3099,"Motor Vehicle Operators, All Other",1180,"$37,570 ","$41,320 ","$22,040 ","$45,330 "
10,8,North Country Region,53-3099,"Motor Vehicle Operators, All Other",40,"$41,920 ","$41,950 ","$34,940 ","$45,410 "
10,9,Southern Tier Region,53-3099,"Motor Vehicle Operators, All Other",90,"$29,740 ","$24,140 ","$20,180 ","$34,550 "
10,5,Long Island Region,53-5011,Sailors and Marine Oilers,520,"$40,640 ","$35,350 ","$24,510 ","$48,710 "
10,7,New York City Region,53-5011,Sailors and Marine Oilers,860,"$56,170 ","$54,180 ","$41,930 ","$63,290 "
10,10,Western New York Region,53-5011,Sailors and Marine Oilers,220,"$42,670 ","$40,640 ","$29,680 ","$49,170 "
10,4,Hudson Valley Region,53-5021,"Captains, Mates, and Pilots of Water Vessels",110,"$118,550 ","$93,280 ","$62,650 ","$146,500 "
10,5,Long Island Region,53-5021,"Captains, Mates, and Pilots of Water Vessels",360,"$58,150 ","$60,010 ","$36,830 ","$68,810 "
10,7,New York City Region,53-5021,"Captains, Mates, and Pilots of Water Vessels",1130,"$85,920 ","$82,000 ","$59,410 ","$99,170 "
10,10,Western New York Region,53-5021,"Captains, Mates, and Pilots of Water Vessels",130,"$73,180 ","$74,010 ","$60,240 ","$79,660 "
10,7,New York City Region,53-5031,Ship Engineers,370,"$89,930 ","$91,130 ","$63,350 ","$103,220 "
10,10,Western New York Region,53-5031,Ship Engineers,100,"$86,440 ","$75,430 ","$46,090 ","$106,620 "
10,1,Capital Region,53-6021,Parking Lot Attendants,590,"$25,320 ","$24,130 ","$21,560 ","$27,200 "
10,2,Central New York Region,53-6021,Parking Lot Attendants,300,"$22,980 ","$22,140 ","$20,180 ","$24,410 "
10,3,Finger Lakes Region,53-6021,Parking Lot Attendants,380,"$27,720 ","$25,740 ","$22,450 ","$30,360 "
10,4,Hudson Valley Region,53-6021,Parking Lot Attendants,1230,"$25,360 ","$22,870 ","$20,280 ","$27,910 "
10,5,Long Island Region,53-6021,Parking Lot Attendants,1740,"$27,150 ","$24,460 ","$20,800 ","$30,660 "
10,6,Mohawk Valley Region,53-6021,Parking Lot Attendants,n/a,"$24,830 ","$23,150 ","$20,580 ","$26,950 "
10,7,New York City Region,53-6021,Parking Lot Attendants,9760,"$23,690 ","$22,490 ","$21,840 ","$25,360 "
10,8,North Country Region,53-6021,Parking Lot Attendants,60,"$21,280 ","$20,330 ","$20,180 ","$21,940 "
10,9,Southern Tier Region,53-6021,Parking Lot Attendants,170,"$24,050 ","$22,930 ","$20,920 ","$25,610 "
10,10,Western New York Region,53-6021,Parking Lot Attendants,920,"$22,280 ","$20,630 ","$20,180 ","$23,410 "
10,1,Capital Region,53-6031,Automotive and Watercraft Service Attendants,250,"$23,970 ","$23,150 ","$20,830 ","$25,540 "
10,2,Central New York Region,53-6031,Automotive and Watercraft Service Attendants,320,"$24,310 ","$23,900 ","$21,740 ","$25,600 "
10,3,Finger Lakes Region,53-6031,Automotive and Watercraft Service Attendants,190,"$22,770 ","$20,290 ","$20,180 ","$24,250 "
10,4,Hudson Valley Region,53-6031,Automotive and Watercraft Service Attendants,990,"$21,910 ","$20,590 ","$20,180 ","$22,980 "
10,5,Long Island Region,53-6031,Automotive and Watercraft Service Attendants,880,"$25,820 ","$23,930 ","$20,930 ","$28,270 "
10,6,Mohawk Valley Region,53-6031,Automotive and Watercraft Service Attendants,360,"$22,560 ","$20,180 ","$20,180 ","$24,050 "
10,7,New York City Region,53-6031,Automotive and Watercraft Service Attendants,810,"$23,500 ","$21,840 ","$21,840 ","$25,210 "
10,8,North Country Region,53-6031,Automotive and Watercraft Service Attendants,n/a,"$22,720 ","$20,510 ","$20,180 ","$24,200 "
10,9,Southern Tier Region,53-6031,Automotive and Watercraft Service Attendants,100,"$22,820 ","$22,030 ","$20,260 ","$24,110 "
10,10,Western New York Region,53-6031,Automotive and Watercraft Service Attendants,n/a,"$22,370 ","$21,070 ","$20,180 ","$23,630 "
10,1,Capital Region,53-6041,Traffic Technicians,70,"$64,880 ","$64,710 ","$53,740 ","$70,450 "
10,3,Finger Lakes Region,53-6041,Traffic Technicians,n/a,"$45,540 ","$42,000 ","$37,300 ","$49,660 "
10,4,Hudson Valley Region,53-6041,Traffic Technicians,n/a,"$52,810 ","$58,130 ","$23,140 ","$67,640 "
10,5,Long Island Region,53-6041,Traffic Technicians,n/a,"$59,080 ","$60,410 ","$42,980 ","$67,130 "
10,7,New York City Region,53-6041,Traffic Technicians,940,"$65,510 ","$73,580 ","$38,870 ","$78,840 "
10,10,Western New York Region,53-6041,Traffic Technicians,n/a,"$55,570 ","$55,810 ","$42,820 ","$61,940 "
10,1,Capital Region,53-6051,Transportation Inspectors,60,"$79,920 ","$73,020 ","$55,860 ","$91,950 "
10,4,Hudson Valley Region,53-6051,Transportation Inspectors,n/a,"$65,850 ","$61,070 ","$55,020 ","$71,270 "
10,5,Long Island Region,53-6051,Transportation Inspectors,130,"$95,820 ","$101,230 ","$59,850 ","$113,810 "
10,7,New York City Region,53-6051,Transportation Inspectors,3410,"$73,570 ","$76,780 ","$63,650 ","$78,530 "
10,10,Western New York Region,53-6051,Transportation Inspectors,50,"$67,220 ","$62,820 ","$55,870 ","$72,890 "
10,4,Hudson Valley Region,53-6061,"Transportation Attendants, Except Flight Attendants",n/a,"$25,150 ","$20,530 ","$20,180 ","$27,670 "
10,5,Long Island Region,53-6061,"Transportation Attendants, Except Flight Attendants",100,"$33,290 ","$24,700 ","$21,960 ","$38,950 "
10,7,New York City Region,53-6061,"Transportation Attendants, Except Flight Attendants",1320,"$24,990 ","$21,840 ","$21,840 ","$27,490 "
10,10,Western New York Region,53-6061,"Transportation Attendants, Except Flight Attendants",n/a,"$21,280 ","$20,180 ","$20,180 ","$22,070 "
10,3,Finger Lakes Region,53-6099,"Transportation Workers, All Other",90,"$26,330 ","$24,620 ","$23,280 ","$27,850 "
10,4,Hudson Valley Region,53-6099,"Transportation Workers, All Other",150,"$64,530 ","$65,260 ","$32,480 ","$80,550 "
10,5,Long Island Region,53-6099,"Transportation Workers, All Other",n/a,"$29,160 ","$27,700 ","$22,370 ","$32,560 "
10,7,New York City Region,53-6099,"Transportation Workers, All Other",840,"$32,660 ","$27,910 ","$22,300 ","$37,830 "
10,10,Western New York Region,53-6099,"Transportation Workers, All Other",n/a,"$32,380 ","$26,240 ","$20,450 ","$38,340 "
10,1,Capital Region,53-7011,Conveyor Operators and Tenders,n/a,"$36,430 ","$37,130 ","$24,110 ","$42,590 "
10,2,Central New York Region,53-7011,Conveyor Operators and Tenders,100,"$39,120 ","$40,630 ","$28,980 ","$44,190 "
10,3,Finger Lakes Region,53-7011,Conveyor Operators and Tenders,170,"$34,210 ","$32,360 ","$23,070 ","$39,780 "
10,4,Hudson Valley Region,53-7011,Conveyor Operators and Tenders,n/a,"$44,610 ","$46,070 ","$38,990 ","$47,410 "
10,9,Southern Tier Region,53-7011,Conveyor Operators and Tenders,n/a,"$45,020 ","$46,420 ","$40,710 ","$47,180 "
10,10,Western New York Region,53-7011,Conveyor Operators and Tenders,100,"$36,260 ","$33,800 ","$28,870 ","$39,950 "
10,1,Capital Region,53-7021,Crane and Tower Operators,100,"$47,790 ","$46,490 ","$31,520 ","$55,930 "
10,2,Central New York Region,53-7021,Crane and Tower Operators,n/a,"$66,630 ","$61,630 ","$54,720 ","$72,590 "
10,3,Finger Lakes Region,53-7021,Crane and Tower Operators,60,"$65,840 ","$71,120 ","$47,610 ","$74,960 "
10,4,Hudson Valley Region,53-7021,Crane and Tower Operators,290,"$110,870 ","$108,350 ","$71,540 ","$130,540 "
10,6,Mohawk Valley Region,53-7021,Crane and Tower Operators,n/a,"$52,020 ","$55,310 ","$39,960 ","$58,050 "
10,7,New York City Region,53-7021,Crane and Tower Operators,n/a,"$131,260 ","$129,140 ","$80,200 ","$156,780 "
10,8,North Country Region,53-7021,Crane and Tower Operators,n/a,"$81,820 ","$78,820 ","$69,520 ","$87,970 "
10,9,Southern Tier Region,53-7021,Crane and Tower Operators,n/a,"$65,220 ","$47,360 ","$33,900 ","$80,890 "
10,10,Western New York Region,53-7021,Crane and Tower Operators,n/a,"$91,540 ","$87,490 ","$65,870 ","$104,380 "
10,1,Capital Region,53-7032,Excavating and Loading Machine and Dragline Operators,90,"$49,360 ","$46,760 ","$37,300 ","$55,400 "
10,2,Central New York Region,53-7032,Excavating and Loading Machine and Dragline Operators,130,"$48,610 ","$45,510 ","$36,140 ","$54,850 "
10,3,Finger Lakes Region,53-7032,Excavating and Loading Machine and Dragline Operators,n/a,"$48,280 ","$48,700 ","$37,960 ","$53,450 "
10,5,Long Island Region,53-7032,Excavating and Loading Machine and Dragline Operators,160,"$50,320 ","$48,720 ","$38,920 ","$56,020 "
10,6,Mohawk Valley Region,53-7032,Excavating and Loading Machine and Dragline Operators,70,"$40,450 ","$37,950 ","$31,720 ","$44,810 "
10,7,New York City Region,53-7032,Excavating and Loading Machine and Dragline Operators,450,"$74,280 ","$82,210 ","$43,360 ","$89,740 "
10,8,North Country Region,53-7032,Excavating and Loading Machine and Dragline Operators,50,"$43,480 ","$43,840 ","$35,600 ","$47,410 "
10,9,Southern Tier Region,53-7032,Excavating and Loading Machine and Dragline Operators,50,"$42,780 ","$37,260 ","$28,460 ","$49,940 "
10,10,Western New York Region,53-7032,Excavating and Loading Machine and Dragline Operators,n/a,"$41,720 ","$37,000 ","$31,610 ","$46,780 "
10,4,Hudson Valley Region,53-7041,Hoist and Winch Operators,n/a,"$47,120 ","$32,810 ","$29,630 ","$55,870 "
10,1,Capital Region,53-7051,Industrial Truck and Tractor Operators,1680,"$37,630 ","$37,080 ","$27,870 ","$42,510 "
10,2,Central New York Region,53-7051,Industrial Truck and Tractor Operators,980,"$36,820 ","$36,300 ","$27,530 ","$41,460 "
10,3,Finger Lakes Region,53-7051,Industrial Truck and Tractor Operators,1340,"$36,200 ","$35,740 ","$27,280 ","$40,660 "
10,4,Hudson Valley Region,53-7051,Industrial Truck and Tractor Operators,1750,"$38,370 ","$37,460 ","$29,000 ","$43,060 "
10,5,Long Island Region,53-7051,Industrial Truck and Tractor Operators,2030,"$42,240 ","$40,670 ","$30,590 ","$48,070 "
10,6,Mohawk Valley Region,53-7051,Industrial Truck and Tractor Operators,590,"$36,650 ","$36,770 ","$27,870 ","$41,040 "
10,7,New York City Region,53-7051,Industrial Truck and Tractor Operators,3030,"$41,240 ","$38,520 ","$26,230 ","$48,740 "
10,8,North Country Region,53-7051,Industrial Truck and Tractor Operators,220,"$39,530 ","$39,830 ","$31,760 ","$43,420 "
10,9,Southern Tier Region,53-7051,Industrial Truck and Tractor Operators,830,"$37,970 ","$37,740 ","$29,940 ","$41,990 "
10,10,Western New York Region,53-7051,Industrial Truck and Tractor Operators,2100,"$40,830 ","$37,150 ","$27,510 ","$47,490 "
10,1,Capital Region,53-7061,Cleaners of Vehicles and Equipment,910,"$28,530 ","$24,810 ","$21,000 ","$32,300 "
10,2,Central New York Region,53-7061,Cleaners of Vehicles and Equipment,710,"$23,400 ","$22,420 ","$20,180 ","$25,050 "
10,3,Finger Lakes Region,53-7061,Cleaners of Vehicles and Equipment,1230,"$23,570 ","$22,360 ","$20,180 ","$25,390 "
10,4,Hudson Valley Region,53-7061,Cleaners of Vehicles and Equipment,2170,"$25,230 ","$20,790 ","$20,180 ","$27,940 "
10,5,Long Island Region,53-7061,Cleaners of Vehicles and Equipment,3220,"$26,850 ","$22,440 ","$20,800 ","$30,430 "
10,6,Mohawk Valley Region,53-7061,Cleaners of Vehicles and Equipment,300,"$25,210 ","$23,340 ","$20,580 ","$27,520 "
10,7,New York City Region,53-7061,Cleaners of Vehicles and Equipment,5980,"$45,520 ","$55,820 ","$21,840 ","$57,670 "
10,8,North Country Region,53-7061,Cleaners of Vehicles and Equipment,270,"$24,110 ","$23,000 ","$20,740 ","$25,790 "
10,9,Southern Tier Region,53-7061,Cleaners of Vehicles and Equipment,490,"$30,270 ","$26,240 ","$21,350 ","$34,730 "
10,10,Western New York Region,53-7061,Cleaners of Vehicles and Equipment,1620,"$25,350 ","$23,240 ","$20,320 ","$27,870 "
10,1,Capital Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",7130,"$31,130 ","$28,880 ","$21,630 ","$35,880 "
10,2,Central New York Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",5770,"$32,140 ","$29,970 ","$22,360 ","$37,040 "
10,3,Finger Lakes Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",6400,"$29,630 ","$25,830 ","$21,240 ","$33,820 "
10,4,Hudson Valley Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",11180,"$30,200 ","$26,700 ","$21,270 ","$34,660 "
10,5,Long Island Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",17130,"$30,720 ","$27,120 ","$21,750 ","$35,200 "
10,6,Mohawk Valley Region,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",3160,"$32,060 ","$29,940 ","$21,690 ","$37,240 "
